100, 1554
100, 1602
100, 1657
100, 1634
100, 1664
100, 1560
100, 1704
100, 1607
100, 1667
100, 1615
100, 1665
100, 1623
100, 1657
100, 1597
100, 1655
100, 1652
100, 1643
100, 1628
100, 1601
100, 1645
100, 1617
100, 1642
100, 5968
100, 1725
100, 1479
100, 1571
100, 1607
100, 1616
100, 1663
100, 1640
100, 1633
100, 1641
100, 1626
100, 1652
100, 1605
100, 2041
100, 1521
100, 1406
100, 1672
100, 1640
100, 1619
100, 1609
100, 1641
100, 1638
100, 1647
100, 1619
100, 1659
100, 1588
100, 1677
100, 1607
200, 1600
200, 1704
200, 1651
200, 1607
200, 1679
200, 1632
200, 1625
200, 1612
200, 1690
200, 1609
200, 1613
200, 4518
200, 1629
200, 1613
200, 1654
200, 1604
200, 1647
200, 1634
200, 1640
200, 1634
200, 1606
200, 1656
200, 1633
200, 1642
200, 1624
200, 1658
200, 1608
200, 1620
200, 1676
200, 1613
200, 1651
200, 1635
200, 1658
200, 1634
200, 1635
200, 1624
200, 1675
200, 1606
200, 1624
200, 1650
200, 1630
200, 1628
200, 1641
200, 1639
200, 1606
200, 1644
200, 1656
200, 1614
200, 1632
200, 1637
300, 1612
300, 1612
300, 1661
300, 1615
300, 1616
300, 1680
300, 1625
300, 1623
300, 1633
300, 1613
300, 1647
300, 1630
300, 1635
300, 1665
300, 1635
300, 1649
300, 1607
300, 1717
300, 1606
300, 1639
300, 1648
300, 1617
300, 1636
300, 1656
300, 1629
300, 1656
300, 1586
300, 1658
300, 1648
300, 1684
300, 1570
300, 1699
300, 1620
300, 1626
300, 1619
300, 1647
300, 1640
300, 1640
300, 1640
300, 1648
300, 1627
300, 1642
300, 1642
300, 1653
300, 1611
300, 1641
300, 1680
300, 1600
300, 1647
300, 1627
400, 1592
400, 1635
400, 1596
400, 1690
400, 1612
400, 1689
400, 1628
400, 1652
400, 1587
400, 1633
400, 1649
400, 1648
400, 1677
400, 1596
400, 1665
400, 1632
400, 1690
400, 1619
400, 1618
400, 1641
400, 1656
400, 1633
400, 1624
400, 1626
400, 1670
400, 1633
400, 1647
400, 1629
400, 1639
400, 1673
400, 1580
400, 1674
400, 1657
400, 1640
400, 1637
400, 1613
400, 1616
400, 1639
400, 1632
400, 1671
400, 1611
400, 1676
400, 1613
400, 1675
400, 1635
400, 1617
400, 1629
400, 1636
400, 1635
400, 1603
500, 1682
500, 1640
500, 1670
500, 1613
500, 1730
500, 1637
500, 1655
500, 1644
500, 1700
500, 1652
500, 1620
500, 1637
500, 1627
500, 1646
500, 1661
500, 1657
500, 1689
500, 1637
500, 1690
500, 1702
500, 1655
500, 1672
500, 1642
500, 1663
500, 1646
500, 1624
500, 1671
500, 1634
500, 1634
500, 1649
500, 1672
500, 1674
500, 1652
500, 1688
500, 1624
500, 1705
500, 1624
500, 1661
500, 1599
500, 1697
500, 1667
500, 1666
500, 1658
500, 1659
500, 1606
500, 1720
500, 1672
500, 1635
500, 1628
500, 1658
600, 1711
600, 1671
600, 1731
600, 1724
600, 1709
600, 1731
600, 1695
600, 1749
600, 1733
600, 1728
600, 1692
600, 1695
600, 1698
600, 1655
600, 1789
600, 1713
600, 1800
600, 1740
600, 1756
600, 1724
600, 1718
600, 1727
600, 1708
600, 1732
600, 1797
600, 1689
600, 1751
600, 1743
600, 1743
600, 1715
600, 1711
600, 1729
600, 1752
600, 1702
600, 1720
600, 1734
600, 1723
600, 1737
600, 1694
600, 1696
600, 1724
600, 1704
600, 1721
600, 1710
600, 1694
600, 1705
600, 1669
600, 1742
600, 1680
600, 1726
700, 1881
700, 1876
700, 1818
700, 1893
700, 1836
700, 1874
700, 1883
700, 1791
700, 1778
700, 1788
700, 1720
700, 1782
700, 1678
700, 1751
700, 1878
700, 1892
700, 1805
700, 1868
700, 1899
700, 1851
700, 1847
700, 1897
700, 1836
700, 1865
700, 1854
700, 1847
700, 1889
700, 1875
700, 1889
700, 1865
700, 5873
700, 2181
700, 2084
700, 2012
700, 1982
700, 1994
700, 2037
700, 2038
700, 2014
700, 2002
700, 2024
700, 2036
700, 1915
700, 1977
700, 2075
700, 2024
700, 2040
700, 2040
700, 2045
700, 2008
800, 2120
800, 2174
800, 2078
800, 2130
800, 2085
800, 2149
800, 2148
800, 2139
800, 2160
800, 2122
800, 2131
800, 2177
800, 2154
800, 2161
800, 2175
800, 2201
800, 2142
800, 2061
800, 1975
800, 2166
800, 2168
800, 2171
800, 2204
800, 2206
800, 2077
800, 2134
800, 2137
800, 2163
800, 2191
800, 2174
800, 2163
800, 2183
800, 2193
800, 2177
800, 2122
800, 2157
800, 2123
800, 2165
800, 2094
800, 2038
800, 2116
800, 2141
800, 2165
800, 2163
800, 2151
800, 2133
800, 2115
800, 1984
800, 1965
800, 1952
900, 2247
900, 2349
900, 2261
900, 2235
900, 2247
900, 2239
900, 2166
900, 2287
900, 2249
900, 2252
900, 2286
900, 2320
900, 8653
900, 2626
900, 2422
900, 2422
900, 2339
900, 2305
900, 2263
900, 2235
900, 2244
900, 2297
900, 2359
900, 2304
900, 2301
900, 2257
900, 2295
900, 2323
900, 2266
900, 2292
900, 2293
900, 2297
900, 2308
900, 2284
900, 2296
900, 2279
900, 2299
900, 2267
900, 2231
900, 2300
900, 2300
900, 2223
900, 2177
900, 2108
900, 2148
900, 2189
900, 2183
900, 2182
900, 2212
900, 2272
1000, 2356
1000, 2410
1000, 2389
1000, 2482
1000, 2393
1000, 2384
1000, 2336
1000, 2462
1000, 2365
1000, 2349
1000, 2386
1000, 2687
1000, 2394
1000, 2412
1000, 2444
1000, 2388
1000, 2402
1000, 2387
1000, 2390
1000, 2427
1000, 2387
1000, 2403
1000, 2707
1000, 2426
1000, 2342
1000, 2412
1000, 2416
1000, 2326
1000, 2418
1000, 2404
1000, 2370
1000, 2445
1000, 2422
1000, 2419
1000, 2381
1000, 2396
1000, 19913
1000, 2571
1000, 2457
1000, 2443
1000, 2434
1000, 2384
1000, 2531
1000, 2725
1000, 2541
1000, 2461
1000, 2437
1000, 2704
1000, 2853
1000, 2539
100, 1367
100, 1620
100, 1671
100, 1647
100, 1625
100, 1642
100, 1614
100, 1649
100, 1663
100, 1616
100, 1646
100, 1655
100, 1607
100, 1640
100, 1668
100, 1634
100, 1603
100, 1579
100, 1733
100, 1616
100, 1621
100, 1631
100, 1663
100, 1621
100, 1662
100, 1635
100, 1643
100, 1637
100, 1633
100, 1640
100, 1635
100, 1644
100, 1637
100, 1634
100, 1626
100, 1643
100, 1594
100, 1685
100, 1628
100, 1602
100, 1648
100, 1678
100, 1636
100, 1609
100, 1665
100, 1620
100, 1624
100, 1657
100, 1623
100, 1644
200, 1610
200, 1635
200, 1622
200, 1655
200, 1635
200, 1644
200, 1619
200, 1625
200, 1658
200, 1651
200, 1640
200, 1551
200, 1700
200, 1658
200, 1643
200, 1615
200, 1649
200, 1686
200, 1594
200, 1679
200, 1626
200, 1629
200, 1683
200, 1587
200, 1434
200, 1565
200, 1649
200, 1662
200, 1339
200, 1569
200, 1733
200, 1625
200, 1731
200, 1575
200, 1671
200, 1616
200, 1405
200, 1648
200, 1595
200, 1667
200, 1659
200, 1716
200, 1619
200, 1574
200, 1638
200, 1631
200, 1621
200, 1660
200, 1787
200, 3410
300, 1690
300, 1691
300, 11535
300, 1556
300, 1685
300, 1657
300, 1706
300, 1587
300, 1638
300, 1656
300, 1635
300, 1652
300, 1661
300, 1637
300, 1604
300, 1669
300, 1561
300, 1691
300, 1619
300, 1662
300, 1635
300, 1619
300, 1647
300, 1624
300, 1662
300, 1637
300, 1629
300, 1629
300, 1653
300, 1652
300, 1611
300, 1662
300, 1609
300, 1653
300, 1623
300, 1662
300, 1617
300, 1626
300, 1658
300, 1638
300, 1652
300, 1625
300, 1643
300, 1644
300, 1613
300, 1655
300, 1622
300, 1655
300, 1648
300, 1605
400, 1640
400, 1625
400, 1652
400, 1624
400, 1605
400, 1655
400, 1567
400, 1736
400, 1611
400, 1664
400, 1600
400, 1675
400, 1592
400, 1638
400, 1681
