100, 3268
200, 3218
200, 3261
200, 3250
200, 3306
200, 3305
200, 3256
200, 3262
200, 3312
200, 3242
200, 3288
200, 3299
200, 3246
200, 2996
200, 3346
200, 3240
200, 3302
200, 3255
200, 3273
200, 3284
200, 3265
200, 3298
200, 3249
200, 3281
200, 3283
200, 3235
200, 3313
200, 3524
200, 3065
200, 3198
200, 3262
200, 3045
200, 3205
200, 3196
200, 3102
200, 3392
200, 2889
200, 2870
200, 2928
200, 3173
200, 3365
200, 2988
200, 3212
200, 3289
200, 3267
200, 3266
200, 3296
200, 3270
200, 3286
200, 3268
200, 3268
300, 3249
300, 3265
300, 3273
300, 3300
300, 3244
300, 3307
300, 3261
300, 3278
300, 3267
300, 3280
300, 3285
300, 3284
300, 3262
300, 3265
300, 3304
300, 3259
300, 3287
300, 3254
300, 3306
300, 3262
300, 3255
300, 3293
300, 3300
300, 3261
300, 3413
300, 3280
300, 3255
300, 3292
300, 3264
300, 3298
300, 3278
300, 3254
300, 3273
300, 3279
300, 3268
300, 3273
300, 3296
300, 3329
300, 3317
300, 3350
300, 3298
300, 3319
300, 3313
300, 14033
300, 3229
300, 9997
300, 17692
300, 7138
300, 3312
300, 3283
400, 3268
400, 3275
400, 3246
400, 3298
400, 3235
400, 3289
400, 3298
400, 3305
400, 3590
400, 3470
400, 3334
400, 3276
400, 3260
400, 3304
400, 3274
400, 3271
400, 3257
400, 3285
400, 3304
400, 3286
400, 3245
400, 3304
400, 3366
400, 3291
400, 3312
400, 3283
400, 3280
400, 3282
400, 3251
400, 3291
400, 3298
400, 3261
400, 3232
400, 3347
400, 3245
400, 3274
400, 3334
400, 3301
400, 3277
400, 3287
400, 3301
400, 3277
400, 3245
400, 3278
400, 3242
400, 3343
400, 3249
400, 3253
400, 3323
400, 3261
500, 3232
500, 3404
500, 3278
500, 3299
500, 3262
500, 3347
500, 3263
500, 3493
500, 3478
500, 3494
500, 3445
500, 3429
500, 3573
500, 3427
500, 3494
500, 3480
500, 3370
500, 3314
500, 3408
500, 3233
500, 3515
500, 3585
500, 3327
500, 3293
500, 3188
500, 3339
500, 3550
500, 3381
500, 3674
500, 3544
500, 3283
500, 3295
500, 3422
500, 3488
500, 3509
500, 3285
500, 3245
500, 3366
500, 3325
500, 3306
500, 3254
500, 3296
500, 3301
500, 3330
500, 3310
500, 3521
500, 5532
500, 3278
500, 3355
500, 3325
600, 3383
600, 3401
600, 3421
600, 3436
600, 3384
600, 3415
600, 3414
600, 3481
600, 3428
600, 3422
600, 3438
600, 3369
600, 3449
600, 3508
600, 3444
600, 3445
600, 3485
600, 3441
600, 6520
600, 3731
600, 3766
600, 3712
600, 3738
600, 3669
600, 3711
600, 7299
600, 3862
600, 3742
600, 3760
600, 3759
600, 3714
600, 3778
600, 3499
600, 3739
600, 3793
600, 3752
600, 3708
600, 3630
600, 3582
600, 3679
600, 3695
600, 4368
600, 3748
600, 3626
600, 4002
600, 4253
600, 4331
600, 5027
600, 4605
600, 3998
700, 3938
700, 4328
700, 4404
700, 4399
700, 4358
700, 4444
700, 4462
700, 4391
700, 4440
700, 4677
700, 4799
700, 4689
700, 5059
700, 4935
700, 4755
700, 4491
700, 4424
700, 4901
700, 4518
700, 4411
700, 4310
700, 4380
700, 3988
700, 4090
700, 3985
700, 4038
700, 4088
700, 4040
700, 4058
700, 4097
700, 4038
700, 3999
700, 4015
700, 4434
700, 4462
700, 4528
700, 4440
700, 4475
700, 4414
700, 4349
700, 4389
700, 4543
700, 4402
700, 4461
700, 4435
700, 4434
700, 4359
700, 4477
700, 4448
700, 4435
800, 16528
800, 4911
800, 5079
800, 4695
800, 4721
800, 4744
800, 4749
800, 4745
800, 4782
800, 4736
800, 4700
800, 4746
800, 4729
800, 4725
800, 4655
800, 4748
800, 4595
800, 4647
800, 4673
800, 4676
800, 4636
800, 4712
800, 4774
800, 4618
800, 4286
800, 4298
800, 4376
800, 4807
800, 4740
800, 4565
800, 4636
800, 4386
800, 4310
800, 4338
800, 4269
800, 4639
800, 4776
800, 4708
800, 4829
800, 5092
800, 5293
800, 5061
800, 4996
800, 4819
800, 4948
800, 5358
800, 4906
800, 4811
800, 4818
800, 4730
900, 5070
900, 4943
900, 5113
900, 5003
900, 4961
900, 5037
900, 5019
900, 5048
900, 5065
900, 5044
900, 5079
900, 5061
900, 5510
900, 5501
900, 5538
900, 5902
900, 5521
900, 5219
900, 5197
900, 5313
900, 5380
900, 5512
900, 5314
900, 5174
900, 5463
900, 5518
900, 5402
900, 5369
900, 5475
900, 5236
900, 5365
900, 5361
900, 5320
900, 5231
900, 5197
900, 5333
900, 5243
900, 5324
900, 5359
900, 5610
900, 5446
900, 5288
900, 5203
900, 5317
900, 5282
900, 5462
900, 5323
900, 5314
900, 5420
900, 5347
1000, 5971
1000, 5241
1000, 4923
1000, 5182
1000, 5385
1000, 5644
1000, 5720
1000, 5914
1000, 5801
1000, 5477
1000, 5678
1000, 5661
1000, 5654
1000, 5580
1000, 5812
1000, 5560
1000, 5480
1000, 5769
1000, 5597
1000, 5282
1000, 5552
1000, 5712
1000, 5722
1000, 5566
1000, 5684
1000, 5690
1000, 5477
1000, 5722
1000, 5682
1000, 5541
1000, 5581
1000, 5532
1000, 5589
1000, 5651
1000, 5720
1000, 5627
1000, 5668
1000, 5803
1000, 5782
1000, 5580
1000, 5852
1000, 5656
1000, 5752
1000, 5532
1000, 5599
1000, 5433
1000, 5884
1000, 5549
1000, 5868
1000, 5707
