100, 933
100, 502
100, 572
100, 551
100, 425
100, 542
100, 469
100, 507
100, 510
100, 515
100, 599
100, 509
100, 372
100, 476
100, 523
100, 390
100, 495
100, 329
100, 577
100, 464
100, 471
100, 451
100, 375
100, 484
100, 315
100, 509
100, 237
100, 428
100, 391
100, 457
100, 407
100, 436
100, 383
100, 434
100, 388
100, 410
100, 329
100, 422
100, 376
100, 449
100, 438
100, 419
100, 371
100, 435
100, 397
100, 408
100, 426
100, 392
100, 451
100, 460
200, 406
200, 407
200, 403
200, 393
200, 399
200, 424
200, 394
200, 416
200, 381
200, 462
200, 376
200, 512
200, 404
200, 429
200, 393
200, 470
200, 420
200, 528
200, 445
200, 552
200, 502
200, 484
200, 517
200, 468
200, 378
200, 571
200, 413
200, 521
200, 542
200, 400
200, 460
200, 559
200, 346
200, 411
200, 403
200, 465
200, 462
200, 515
200, 552
200, 431
200, 450
200, 437
200, 277
200, 435
200, 318
200, 465
200, 493
200, 389
200, 476
200, 436
300, 473
300, 419
300, 441
300, 424
300, 437
300, 425
300, 271
300, 425
300, 403
300, 469
300, 406
300, 372
300, 386
300, 520
300, 427
300, 386
300, 470
300, 441
300, 468
300, 374
300, 397
300, 494
300, 452
300, 433
300, 462
300, 398
300, 429
300, 500
300, 460
300, 495
300, 475
300, 499
300, 503
300, 471
300, 493
300, 516
300, 506
300, 489
300, 349
300, 515
300, 476
300, 448
300, 472
300, 444
300, 448
300, 437
300, 430
300, 498
300, 412
300, 602
400, 545
400, 404
400, 524
400, 495
400, 493
400, 507
400, 472
400, 474
400, 478
400, 450
400, 410
400, 504
400, 513
400, 501
400, 485
400, 498
400, 459
400, 393
400, 454
400, 477
400, 426
400, 444
400, 440
400, 400
400, 386
400, 419
400, 355
400, 467
400, 416
400, 421
400, 403
400, 364
400, 464
400, 391
400, 395
400, 427
400, 336
400, 491
400, 410
400, 427
400, 526
400, 570
400, 656
400, 1013
400, 8452
400, 20171
400, 416
400, 879
400, 418
400, 455
